0.955382909,56.86794337
1.074704425,14.75639891
0.985732671,60.44060327
0.953417936,71.60085028
1.032501328,23.08358894
1.029602642,38.69737584
1.018765187,39.35648219
1.038884112,23.82930578
0.997741802,19.96037565
0.968469241,24.23661836
1.061907715,16.02547375
0.970779784,31.94803471
1.036187144,28.98505285
0.973894947,17.35038552
1.008545454,44.8346652
0.986970749,44.04131351
1.043087756,24.7116136
1.113286765,30.92405273
1.166337702,48.05388848
0.905600052,6.195805886
0.870442168,45.04423736
0.965967335,23.01881515
0.981448137,35.24564018
0.933618011,48.29803559
0.950345881,4.945189682
1.102006701,21.67144256
1.065286377,55.01882945
0.941161761,39.15326332
1.012735158,25.10369582
1.062301,43.70602722
1.039722548,52.89598158
1.31218475,17.04504579
1.024197158,5.069306401
1.021912582,6.054937642
1.052865751,8.314048459
1.002175379,7.020846425
1.049024823,8.994771421
0.986605615,4.021848914
0.927546143,18.65683534
0.907836348,36.65673826
1.074104913,72.31330587
0.950724659,29.0180458
1.139316749,22.26325041
1.166813333,60.6220782
1.030258887,32.43807268
0.927914154,17.61385644
0.858373336,10.0894726
1.359303286,58.93577105
1.294222452,30.35405983
0.938539406,33.90956388
0.889133308,30.47292112
1.113688398,58.57756808
1.053137481,19.0116276
0.764936254,28.07458479
1.235058221,33.28677642
1.399453354,38.60941169
0.889344114,18.18240948
0.590820565,17.69149994
0.87662675,29.00021679
0.821425274,56.27898365
0.933198151,95.10488794
0.822767453,78.99641478
0.963239873,31.39052238
1.021263201,81.74076582
1.013419971,32.67789469
1.201852447,41.88734165
1.157136062,24.6762467
0.75766623,19.7462954
1.02300227,37.90571368
0.989559899,51.80011114
1.417592169,44.62711993
1.250016117,92.45087016
0.93664375,73.59417182
0.875723233,30.35177394
1.031644255,70.36156937
0.754132173,86.6577291
0.880317504,60.97549431
0.879030753,66.91217103
1.096986016,49.35724213
0.966200242,36.94819438
0.8213141,23.18711699
1.107025937,29.91997875
0.885598,22.49987094
1.04135736,11.26431982
1.007515738,20.64304524
0.975041112,17.39384497
1.029096899,39.08205884
1.025734021,23.71303454
0.934652646,25.77225395
1.022875391,18.05937798
1.046803572,34.06140177
0.956005341,53.84037342
1.03372064,31.95646649
1.048387119,44.72134434
1.057196029,30.89872478
0.944822421,13.76391196
0.981890373,27.57242601
1.017743147,23.907881
0.928126716,5.190641062
1.013029862,27.69035747
0.960662213,33.94831016
0.94384292,18.75404032
1.055638231,18.72704163
0.900296618,19.38099284
1.042288369,31.62097987
0.950321295,15.67617062
1.032744106,20.28950946
0.959337003,32.73483367
0.946742151,26.43887831
1.016582009,19.22596825
1.146322106,47.88377284
0.989078336,50.85070667
0.963488225,10.61077639
0.860701837,48.84798898
0.867091165,28.72659137
0.9455724,17.62244644
1.087913992,15.14236283
1.151880048,50.72354341
0.910459476,10.28161053
1.269652704,39.78750388
0.979423087,34.28910742
0.973248191,32.58915945
1.170594011,9.870411047
0.87944123,29.21978125
0.956973794,14.05312313
1.032343112,35.39974442
0.990328692,27.26299738
1.022138193,32.91407192
0.858103627,30.86448903
0.997470906,19.78572234
1.057457148,47.32454451
0.970473141,56.90871347
0.747498991,45.10736137
