-0.085205078,-0.669921875,0.075439453,-16.89910889,53.49731445,144.6456909,1,0.679519194,155.1448305
-0.085205078,-0.669921875,0.075439453,-16.89910889,53.49731445,144.6456909,1,0.679519194,155.1448305
-0.085205078,-0.669921875,0.075439453,-16.89910889,53.49731445,144.6456909,1,0.679519194,155.1448305
-0.085205078,-0.669921875,0.075439453,-16.89910889,53.49731445,144.6456909,1,0.679519194,155.1448305
-3.945068359,0.145996094,1.515869141,9.994506836,-77.66723633,64.66674805,1,4.228798703,101.557265
-3.945068359,0.145996094,1.515869141,9.994506836,-77.66723633,64.66674805,1,4.228798703,101.557265
-3.945068359,0.145996094,1.515869141,9.994506836,-77.66723633,64.66674805,1,4.228798703,101.557265
-3.945068359,0.145996094,1.515869141,9.994506836,-77.66723633,64.66674805,1,4.228798703,101.557265
-0.540527344,0.596679688,0.407714844,6.980895996,-0.091552734,-16.67022705,1,0.902456566,18.07312261
-0.540527344,0.596679688,0.407714844,6.980895996,-0.091552734,-16.67022705,1,0.902456566,18.07312261
-0.540527344,0.596679688,0.407714844,6.980895996,-0.091552734,-16.67022705,1,0.902456566,18.07312261
-0.540527344,0.596679688,0.407714844,6.980895996,-0.091552734,-16.67022705,1,0.902456566,18.07312261
-0.687744141,0.697021484,0.53515625,-35.7131958,0.89263916,-29.90722656,1,1.115895678,46.59046426
-0.687744141,0.697021484,0.53515625,-35.7131958,0.89263916,-29.90722656,1,1.115895678,46.59046426
-0.687744141,0.697021484,0.53515625,-35.7131958,0.89263916,-29.90722656,1,1.115895678,46.59046426
-0.687744141,0.697021484,0.53515625,-35.7131958,0.89263916,-29.90722656,1,1.115895678,46.59046426
-0.868408203,0.222900391,0.656982422,-41.015625,-34.66796875,-42.79327393,0,1.111504968,68.668871
-0.868408203,0.222900391,0.656982422,-41.015625,-34.66796875,-42.79327393,0,1.111504968,68.668871
-0.868408203,0.222900391,0.656982422,-41.015625,-34.66796875,-42.79327393,0,1.111504968,68.668871
-0.868408203,0.222900391,0.656982422,-41.015625,-34.66796875,-42.79327393,0,1.111504968,68.668871
-0.599121094,-0.121337891,0.896972656,-17.59338379,-23.13995361,-21.63696289,0,1.085462535,36.23731184
-0.599121094,-0.121337891,0.896972656,-17.59338379,-23.13995361,-21.63696289,0,1.085462535,36.23731184
