-0.183105469,0.912353516,0.006835938,-5.424499512,23.34594727,-4.905700684,0,0.93057148,24.46475726
-0.155273438,0.912109375,-0.078857422,8.21685791,-6.614685059,19.51599121,0,0.928585939,22.18433513
-0.143066406,0.975830078,-0.075439453,5.867004395,-12.88604736,-0.389099121,0,0.989142785,14.16415742
0.045410156,0.974121094,-0.034179688,2.510070801,1.358032227,8.575439453,0,0.975777761,9.037857532
-0.128417969,0.900878906,-0.222412109,-14.09912109,11.09313965,-17.10510254,0,0.93677165,24.78764805
-0.067871094,1.010986328,0.001464844,-4.280090332,2.197265625,-14.9307251,0,1.013263039,15.68673648
-0.140380859,0.950683594,-0.064697266,7.629394531,-14.04571533,3.33404541,0,0.963167596,16.32806293
-0.041992188,1.089599609,-0.064697266,2.517700195,-4.371643066,-10.49041748,0,1.092326137,11.64040104
-0.028320313,1.062255859,-0.220214844,-2.769470215,2.639770508,1.174926758,1,1.085211559,4.002350121
-0.114013672,0.900878906,-0.184570313,-6.523132324,34.46960449,-25.37536621,0,0.926632679,43.29681396
-0.083007813,0.921386719,0.03515625,-43.07556152,15.49530029,48.828125,1,0.925786014,66.93126417
0.063476563,0.818359375,0.130126953,37.2543335,60.20355225,7.15637207,1,0.831068207,71.15874316
0.608398438,0.913330078,0.021484375,53.38287354,27.32849121,160.2783203,1,1.097625651,171.1307032
0.633544922,-0.218505859,-0.065673828,19.88220215,6.660461426,-18.85986328,0,0.673377331,28.20209481
1.036865234,0.223144531,-0.180908203,-13.93890381,-5.073547363,-1.075744629,2,1.075923219,14.87249639
