-0.043701172,1.071777344,0.039794922,0.617980957,-2.021789551,-15.17486572,0,1.073405843,15.32142562
0.006103516,1.097167969,-0.052978516,-5.111694336,-18.30291748,-6.019592285,0,1.098463257,19.93393334
-0.266357422,0.885986328,-0.006103516,-17.61627197,12.87841797,-19.21081543,0,0.925178525,29.07304795
-0.154296875,0.9765625,0.185546875,-8.117675781,13.29803467,-17.60864258,0,1.005937118,23.51167114
-0.229980469,1.012939453,0.049804688,2.754211426,-14.77050781,2.044677734,0,1.039912428,15.16358429
-0.063720703,0.970703125,0.077392578,-0.74005127,-14.53399658,-8.056640625,0,0.975866024,16.63412729
-0.047851563,1.076660156,-0.114257813,-38.6505127,-1.220703125,-11.3067627,0,1.083762756,40.28889587
-0.19140625,0.937744141,-0.020751953,-10.28442383,14.48059082,1.411437988,1,0.957304063,17.81709968
-0.282226563,1.036621094,0.114990234,-17.8527832,6.797790527,-14.39666748,0,1.080489648,23.92061577
-0.162841797,0.844970703,0.083251953,-24.70397949,60.06622314,34.79003906,1,0.864536771,73.67892903
